公司代碼,公司名稱,公司類別(大),公司類別(小),公司人數,公司資本額
1303ngy0,藝珂人事顧問股份有限公司,人力仲介代徵,獵才服務、人力派遣與顧問諮詢,暫不提供,3366萬元
1a2x6bk2ip,GLOBAL B2B CONSULTANCY INC.,網際網路相關業,網際網路相關業,800人,暫不提供
1a2x6bk2ip,GLOBAL B2B CONSULTANCY INC.,網際網路相關業,網際網路相關業,800人,暫不提供
azry4a1,台灣亞德諾半導體股份有限公司,半導體製造業,半導體相關業,80人,1億
7e28f7c,萬寶華企業管理顧問股份有限公司,人力仲介代徵,企業人力資源解決方案服務、人才派遣服務、中高階人才轉職服務,暫不提供,暫不提供
1303ngy0,藝珂人事顧問股份有限公司,人力仲介代徵,獵才服務、人力派遣與顧問諮詢,暫不提供,3366萬元
1303ngy0,藝珂人事顧問股份有限公司,人力仲介代徵,獵才服務、人力派遣與顧問諮詢,暫不提供,3366萬元
1a2x6bjf60,Dcard _狄卡科技股份有限公司,網際網路相關業,網際網路相關業,100人,3981萬元
1a2x6bl3ka,駿隆科技平台股份有限公司,電腦軟體服務業,數位金融資訊與電子商務,60人,5000萬元
1303ngy0,藝珂人事顧問股份有限公司,人力仲介代徵,獵才服務、人力派遣與顧問諮詢,暫不提供,3366萬元
7dy2smo,"新加坡商凱捷管理顧問股份有限公司台灣分公司_Capgemini Asia Pacific Pte. Ltd., Taiwan Branch",電腦系統整合服務業,資訊服務業,270000人,106億
7dy2smo,"新加坡商凱捷管理顧問股份有限公司台灣分公司_Capgemini Asia Pacific Pte. Ltd., Taiwan Branch",電腦系統整合服務業,資訊服務業,270000人,106億
1303ngy0,藝珂人事顧問股份有限公司,人力仲介代徵,獵才服務、人力派遣與顧問諮詢,暫不提供,3366萬元
1a2x6bl7mg,逸空間有限公司,網際網路相關業,電腦軟體服務業,暫不提供,暫不提供
cikbtiw,Tata Consultancy Services Limited Taiwan Branch_印度商塔塔顧問服務有限公司台灣分公司,電腦軟體服務業,資訊服務業,150人,暫不提供
7dy2smo,"新加坡商凱捷管理顧問股份有限公司台灣分公司_Capgemini Asia Pacific Pte. Ltd., Taiwan Branch",電腦系統整合服務業,資訊服務業,270000人,106億
7dy2smo,"新加坡商凱捷管理顧問股份有限公司台灣分公司_Capgemini Asia Pacific Pte. Ltd., Taiwan Branch",電腦系統整合服務業,資訊服務業,270000人,106億
7dy2smo,"新加坡商凱捷管理顧問股份有限公司台灣分公司_Capgemini Asia Pacific Pte. Ltd., Taiwan Branch",電腦系統整合服務業,資訊服務業,270000人,106億
cikbtiw,Tata Consultancy Services Limited Taiwan Branch_印度商塔塔顧問服務有限公司台灣分公司,電腦軟體服務業,資訊服務業,150人,暫不提供
cikbtiw,Tata Consultancy Services Limited Taiwan Branch_印度商塔塔顧問服務有限公司台灣分公司,電腦軟體服務業,資訊服務業,150人,暫不提供
13olvits,台灣希捷科技股份有限公司,消費性電子產品製造業,A-1進出口貿易商,27人,500萬元
7jr5suo,亞利安紙業股份有限公司,其他紙製品製造業,製造業,暫不提供,500萬元
7jr5suo,亞利安紙業股份有限公司,其他紙製品製造業,製造業,暫不提供,500萬元
6gfhlfk,艾睿電子股份有限公司,半導體製造業,半導體相關業,500人,23億
at34wgg,德商默克在台集團_台灣默克股份有限公司,生化科技研發業,化學製藥,235人,1億
1a2x6bkjk0,博賢智能科技有限公司,電腦軟體服務業,電腦軟體服務業,暫不提供,暫不提供
5xwa1q8,三二行館_彩色人生興業股份有限公司,旅館業,旅遊休閒     住宿餐飲   溫泉飯店  SPA芳療,80人,3億8800萬元
1a2x6bkn9g,世銳顧問有限公司,工商顧問服務業,工商顧問服務、生化科技研發,暫不提供,暫不提供
d21bcow,花旗(台灣) 商業銀行股份有限公司,銀行業,金融服務業,暫不提供,暫不提供
10ww9gpk,台灣美光(台灣美光晶圓科技股份有限公司/台灣美光記憶體股份有限公司/美商美光亞太科技股份有限公司台灣分公司),半導體製造業,高科技/半導體業,7131人,659億
1a2x6bl3yh,ProtonMail_質子科技有限公司,電腦軟體服務業,電腦軟體服務業,20人,2000萬元
13olvits,台灣希捷科技股份有限公司,消費性電子產品製造業,A-1進出口貿易商,27人,500萬元
1a2x6biaz4,禾多移動多媒體股份有限公司,數位內容產業,數位內容產業,22人,5284萬元
20kl6co,台灣康寧顯示玻璃股份有限公司,玻璃及玻璃製品製造業,光電玻璃業,暫不提供,暫不提供
20kl6co,台灣康寧顯示玻璃股份有限公司,玻璃及玻璃製品製造業,光電玻璃業,暫不提供,暫不提供
10ww9gpk,台灣美光(台灣美光晶圓科技股份有限公司/台灣美光記憶體股份有限公司/美商美光亞太科技股份有限公司台灣分公司),半導體製造業,高科技/半導體業,7131人,659億
1a2x6bke4v,台灣富時國際股份有限公司,其他金融及輔助業,金融數據分析 / 系統整合 / 程式編寫設計服務,5000人,暫不提供
1a2x6bklu2,瑞健股份有限公司,醫療器材製造業,醫療器材製造業,4800人,10億
1a2x6bibgg,德商foodpanda_富胖達股份有限公司,電腦系統整合服務業,網際網路相關業,500人,暫不提供
1a2x6bibgg,德商foodpanda_富胖達股份有限公司,電腦系統整合服務業,網際網路相關業,500人,暫不提供
7jxz6yg,新加坡商盛派股份有限公司台灣分公司,其他金屬相關製造業,外商金屬五金件全球供應鍊管理,13人,暫不提供
d682114,百瑞精鼎國際股份有限公司,其他醫療保健服務業,藥品臨床試驗,18000人,20億
d21bcow,花旗(台灣) 商業銀行股份有限公司,銀行業,金融服務業,暫不提供,暫不提供
1a2x6bkz28,薩摩亞商百星數位智能股份有限公司台灣分公司,數位內容產業,資訊服務業,30人,1000萬元
9kgoqw8,宏碁股份有限公司,電腦及其週邊設備製造業,資通訊產業：硬體+軟體+服務,7000人,280億
12no7t68,台灣應用材料股份有限公司 _Applied Materials Taiwan,半導體製造業,美商半導體設備業,2600人,8億6800萬元
dbgbqps,滙豐(台灣)商業銀行股份有限公司_HSBC香港上海匯豐,銀行業,銀行業,3000人,暫不提供
7ovow34,愛德華先進科技股份有限公司,半導體製造業,真空PUMP/半導體相關設備之製造、銷售及服務,400人,5000萬元
1a2x6bkdwq,台灣聯想環球科技股份有限公司,電子通訊╱電腦週邊零售業,電子通訊/電腦週邊零售業,490人,暫不提供
5vox8tk,群創光電股份有限公司,光電產業,光電產業(TFT-LCD研發製造),56000人,995億
10wzhfv4,荷蘭商臺灣戴爾股份有限公司台灣分公司,電腦及其週邊設備製造業,科技業,1200人,500萬元
12no7t68,台灣應用材料股份有限公司 _Applied Materials Taiwan,半導體製造業,美商半導體設備業,2600人,8億6800萬元
233rv1s,鴻海精密工業股份有限公司,消費性電子產品製造業,科技服務相關業,暫不提供,1386億
1a2x6bkvyx,Temenos_新加坡商坦密諾斯軟件有限公司台灣分公司,電腦系統整合服務業,電腦系統整合服務業,5700人,10億
oct97rc,星展(台灣)商業銀行股份有限公司,銀行業,金融業,暫不提供,300億
d21bcow,花旗(台灣) 商業銀行股份有限公司,銀行業,金融服務業,暫不提供,暫不提供
1a2x6bke4v,台灣富時國際股份有限公司,其他金融及輔助業,金融數據分析 / 系統整合 / 程式編寫設計服務,5000人,暫不提供
1a2x6bibgg,德商foodpanda_富胖達股份有限公司,電腦系統整合服務業,網際網路相關業,500人,暫不提供
1a2x6bkofs,將來商業銀行股份有限公司,銀行業,銀行業,暫不提供,100億
1a2x6bjxay,台灣西思艾軟體股份有限公司,電腦軟體服務業,電腦軟體服務業,暫不提供,暫不提供
aqao6ao,元富證券股份有限公司,證券及期貨業,證券金融,1916人,162億
1a2x6bl3ek,LINE Bank_連線商業銀行股份有限公司,網際網路相關業,金融業,暫不提供,暫不提供
1a2x6bj0p0,台灣米高蒲志國際股份有限公司,人力仲介代徵,人力仲介代徵,暫不提供,500萬元
1a2x6bj0p0,台灣米高蒲志國際股份有限公司,人力仲介代徵,人力仲介代徵,暫不提供,500萬元
ahy4ikw,裕利股份有限公司,其他醫療保健服務業,外商西藥物流銷售,800人,2億1800萬元
13tpbu88,中磊電子股份有限公司,其他電信及通訊相關業,網通科技產業,6500人,23億900萬元
1a2x6bkqv1,Maxonrow_邁盛絡國際企業有限公司,網際網路相關業,區塊鏈科技產業,暫不提供,暫不提供
1a2x6bkqv1,Maxonrow_邁盛絡國際企業有限公司,網際網路相關業,區塊鏈科技產業,暫不提供,暫不提供
10wzhfv4,荷蘭商臺灣戴爾股份有限公司台灣分公司,電腦及其週邊設備製造業,科技業,1200人,500萬元
20kl6co,台灣康寧顯示玻璃股份有限公司,玻璃及玻璃製品製造業,光電玻璃業,暫不提供,暫不提供
152l78r4,香港商台灣利豐物流有限公司台灣分公司_LF LOGISTICS (TAIWAN) LIMITED,儲配／運輸物流業,全方位專業三方物流、運輸及倉儲服務領域。外商規格與服務標準。擁有自有車隊。,600人,2500萬元
20kl6co,台灣康寧顯示玻璃股份有限公司,玻璃及玻璃製品製造業,光電玻璃業,暫不提供,暫不提供
1xzkino,國泰世華商業銀行股份有限公司_人力資源部,銀行業,金融服務業,9000人,695億
1a2x6bkx0b,進遠有限公司,其他投資理財相關業,其他投資理財相關業,暫不提供,暫不提供
8jppo1s,晟德大藥廠股份有限公司,藥品製造業,西藥製造業,182人,45億9300萬元
1uf0wio,KPMG_安侯建業聯合會計師事務所,會計服務業,會計服務業,2400人,暫不提供
7f454u0,統一企業集團_統一資訊股份有限公司,電腦系統整合服務業,資訊服務,350人,2億9900萬元
cwxfyuo,(捷普集團)綠點高新科技股份有限公司捷普設計服務分公司,消費性電子產品製造業,EMS 產品研發設計製造,85000人,暫不提供
oct97rc,星展(台灣)商業銀行股份有限公司,銀行業,金融業,暫不提供,300億
a5haxqo,華邦電子股份有限公司,IC設計相關業,積體電路產業,2800人,暫不提供
d99xm9k,資拓宏宇國際股份有限公司,電腦軟體服務業,資訊軟體服務業,1070人,10億
d21bcow,花旗(台灣) 商業銀行股份有限公司,銀行業,金融服務業,暫不提供,暫不提供
10ww9gpk,台灣美光(台灣美光晶圓科技股份有限公司/台灣美光記憶體股份有限公司/美商美光亞太科技股份有限公司台灣分公司),半導體製造業,高科技/半導體業,7131人,659億
1jt7ol5,國泰人壽保險股份有限公司_總公司_國泰金控,人身保險業,人壽保險業,33000人,1000億
wjct48g,國泰金控_國泰金融控股股份有限公司,金融控股業,金融證券保險相關業,400人,1200億
1jt7ol5,國泰人壽保險股份有限公司_總公司_國泰金控,人身保險業,人壽保險業,33000人,1000億
10ww9gpk,台灣美光(台灣美光晶圓科技股份有限公司/台灣美光記憶體股份有限公司/美商美光亞太科技股份有限公司台灣分公司),半導體製造業,高科技/半導體業,7131人,659億
10ww9gpk,台灣美光(台灣美光晶圓科技股份有限公司/台灣美光記憶體股份有限公司/美商美光亞太科技股份有限公司台灣分公司),半導體製造業,高科技/半導體業,7131人,659億
10ww9gpk,台灣美光(台灣美光晶圓科技股份有限公司/台灣美光記憶體股份有限公司/美商美光亞太科技股份有限公司台灣分公司),半導體製造業,高科技/半導體業,7131人,659億
